gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PRKAR2A,1.12158739368091,0.0466589061151039,0.120374007780929,0.387616122244758,0.698300136149634,NA
PRKAR2B,0.961503921853478,-0.0394945168949894,0.105490097130523,-0.374390752964448,0.708113621617361,NA
PRKCA,23.883879565969,0.00272346061076776,0.151822469494318,0.0179384554857981,0.985687950902066,NA
PRKCD,4.7728871800363,-0.260844654764523,0.171320991347977,-1.52254929598621,0.12787150337807,NA
PRKCDBP,0.114715612941653,0.00740794607521442,0.0336427696786416,0.220194298685147,0.825719836661979,NA
PRKCE,2.2020438230437,-0.0160519860895972,0.146577507421179,-0.109511932437718,0.912796457975264,NA
PRKCG,0.0673240357714178,0.00410900109285479,0.0336427696786416,0.122136231116055,0.902791128382015,NA
PRKCI,6.71268499366463,0.0378489621750611,0.176251034619002,0.214744624091872,0.829966429109727,NA
PRKCQ,19.391688826805,0.116197174616832,0.162611224662816,0.714570441602502,0.474874514752029,NA
PRKCSH,6.03418456939251,-0.161795610261383,0.176017512124598,-0.919201778893756,0.35799004086473,NA
PRKCZ,0.126147480229381,0.00437820624514264,0.0347168534188672,0.126111839466513,0.899643395759092,NA
PRKD3,21.0363771138398,-0.0891456458174092,0.156267607048226,-0.570467849999761,0.56836042179115,NA
PRKG2,0.530483732431405,-0.0178580329664843,0.0833861663520839,-0.214160618574091,0.830421805405776,NA
PRKRA,16.3988439450961,-0.0966397838518888,0.166261226531916,-0.581252682105878,0.561070166261501,NA
PRKRIP1,4.17516413317075,0.026821615017391,0.165389383945211,0.162172531135833,0.871169990413275,NA
PRKRIR,22.8219206316341,0.159719289480464,0.155139189710685,1.02952251960526,0.303234203135641,NA
PRKX,19.2831067289559,0.146510785992926,0.161306885956865,0.908273599876597,0.36373368702134,NA
PRKXP1,9.61796303531573,0.442509914749123,0.176632122226779,2.50526296785917,0.0122360382083017,NA
PRKY,4.32879313095056,0.0915075281938773,0.166426895714226,0.549836177627239,0.582431742390565,NA
PRL,0.0875349213681794,-0.00248888887186448,0.0336427696786416,-0.0739799040221287,0.941026375702775,NA
PRLR,0.300206401435972,-0.0200282260139195,0.0618680204373079,-0.323725017745064,0.74614622852507,NA
PRMT1,7.46657709384339,-0.303013796424998,0.176562590585038,-1.71618345325001,0.0861284707329189,NA
PRMT10,7.31348768109255,-0.103443904376592,0.176482391453251,-0.586142920689023,0.557779475432888,NA
