baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TTF2,20.8615054844039,0.422215366646215,0.162276949359985,2.60181971815109,0.0092730584826527,0.264487481866623
DLD,92.4489315767708,-0.311069684561017,0.119911808834317,-2.59415388346635,0.00948240350126501,0.265036122706165
FUCA1,23.9112091126529,0.419483902980424,0.161649837503363,2.595015927385,0.00945865357019445,0.265036122706165
PDCD10,142.449493761857,-0.292453292695171,0.112946266242131,-2.58931350655026,0.00961674973849484,0.267131937180412
ATG3,565.899025467311,-0.279893585304208,0.108367489396368,-2.58281876661793,0.00979967862877119,0.268255132639588
CD58,148.000299487402,-0.330397809971394,0.128120025020542,-2.57881474748714,0.00991399374131384,0.268255132639588
KIAA1598,163.991274909198,0.338563802111678,0.131466982200493,2.57527628948958,0.0100160042776598,0.268255132639588
KLF4,198.189151048287,0.28762111532976,0.111704178696495,2.5748465159145,0.0100284577137655,0.268255132639588
LOC100507217,68.5251494370175,0.332165194830867,0.129141803953539,2.57209659972204,0.0101084682400263,0.268255132639588
PAPSS1,86.2860597981864,-0.320393735639045,0.123925003811707,-2.58538410961727,0.00972705665431056,0.268255132639588
RGS19,97.5404277403873,-0.28436471316177,0.110595233324321,-2.5712203375698,0.0101340827886067,0.268255132639588
SEC16A,21.9986444201089,0.418747500302695,0.162243941190301,2.580974656006,0.00985218142992026,0.268255132639588
JARID2,69.8817671454175,0.35378486921547,0.137882237375224,2.56584804504371,0.0102923906208031,0.269572276032241
MIDN,21.7267581230014,0.426821879278397,0.166371890546737,2.56546870914167,0.0103036514394545,0.269572276032241
AP5M1,48.5951450697008,-0.357839548020328,0.139740845649486,-2.56073695816828,0.0104450406396391,0.270130361369977
RNASE4,92.9764303906211,0.401858106713982,0.156818969399197,2.56256056428361,0.0103903463980179,0.270130361369977
CPEB4,42.0422132880036,0.383286823650586,0.149893911892812,2.55705397778044,0.0105562835694002,0.270293117420389
EMB,41.9087685436841,0.361255620803803,0.141305683929811,2.55655406602926,0.0105714641479974,0.270293117420389
QKI,137.91887381018,0.287472676313266,0.112585262142494,2.55337751001037,0.0106683795795397,0.27122998931033
AAGAB,41.6789085244118,-0.347241990608787,0.137244089431933,-2.53010524566891,0.0114028317003579,0.284303401779167
ARMC1,22.6528879970461,-0.410985734774905,0.162139188349967,-2.53477113680759,0.0112520812108037,0.284303401779167
BRD8,44.5303165279977,-0.380440677994094,0.150312067927995,-2.53100554891134,0.0113736049276404,0.284303401779167
PSMB8,206.853596551233,-0.281523400299693,0.111313359132217,-2.52910704065002,0.0114353146048954,0.284303401779167
SH3KBP1,69.0791880850006,0.318044902717748,0.126033565862799,2.52349364663676,0.0116195160206277,0.287295725784751
SNX3,113.940170027475,0.269151836408639,0.106822138614509,2.51962598670611,0.0117479589872884,0.288884237392337
FAM200B,128.844556318701,-0.257419022349906,0.102272921291413,-2.5169812214166,0.0118365137621942,0.289479956140618
WBP11,40.2364237055292,0.353176214372472,0.140593064845478,2.5120457738128,0.0120033518207056,0.291973422665812
GNAS,338.677051558379,0.256735005333084,0.102526764560015,2.50407790038865,0.0122770999550989,0.293866754244388
LEO1,40.2410750888375,-0.388744634916001,0.155218676210798,-2.50449652326668,0.0122625810452343,0.293866754244388
TPP1,119.166967078278,0.301638574460961,0.120358613382505,2.50616525052795,0.0122048563930968,0.293866754244388
NSL1,107.656543242726,-0.298716838868909,0.119690361356084,-2.49574682108457,0.012569227708473,0.299267326392214
CD164,405.440933118508,-0.250949872056269,0.101071846279159,-2.48288599936275,0.0130322787361479,0.308659233224556
EEF1E1,58.0942073165959,-0.315836403745277,0.127363300463531,-2.47980699774433,0.0131453514542839,0.309662105672311
RPS2,549.876450625563,0.294718673135205,0.118934264628068,2.47799634577009,0.0132122498420186,0.309662105672311
CARD16,846.214507458462,-0.263746103044276,0.106548709156011,-2.47535709379729,0.0133103017647934,0.310343823531453
TIMM21,26.3485175247662,-0.396980918948523,0.160540033799833,-2.47278457312083,0.013406493007381,0.310975353263992
BIN2,203.338005932126,-0.240015392941218,0.0974605015723027,-2.4626940049468,0.0137897547141443,0.314994397023601
CCDC23,21.694295392339,0.40530931356192,0.164567009785322,2.46288313855035,0.0137824829527648,0.314994397023601
IRF2BP2,126.847917277905,0.315271349771494,0.127997025672785,2.46311465531599,0.0137735862639147,0.314994397023601
DDX23,55.1009108190788,-0.345753033800299,0.140815398758847,-2.45536380855916,0.0140742071205329,0.316669660211991
ERC1,21.3469046814166,0.404713689587245,0.164735036978922,2.45675538737415,0.0140198112142609,0.316669660211991
TRMT10C,76.9249510498582,-0.299054407349311,0.121646607369142,-2.4583867467986,0.0139562787908644,0.316669660211991
KHDRBS1,70.4649377051127,0.317768983372808,0.129605487844867,2.45181734706455,0.0142136790752654,0.318216695714897
PICALM,124.088585518654,0.294196731351527,0.120170010414422,2.44817097324826,0.0143583503653591,0.319864240812455
