baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
APH1A,22.8339213204729,0.469409161103812,0.163220313292784,2.87592366191448,0.0040284712609505,0.173939593937092
ITFG2,23.393092850378,-0.457874928477972,0.158338730220455,-2.89174308673861,0.00383111088958957,0.173939593937092
ITM2B,282.107488010253,0.300907251587585,0.104426054758046,2.88153423285772,0.00395744243495518,0.173939593937092
NOC3L,28.4133547539206,-0.463885085873096,0.161176362072374,-2.87812108369089,0.00400051555640536,0.173939593937092
PLEKHO2,35.4408344035571,0.454748319027922,0.157905816577456,2.87987060188412,0.00397838417097312,0.173939593937092
RABGAP1L,174.691340405765,-0.366991289893901,0.127233224933316,-2.88439823863809,0.00392162479406446,0.173939593937092
SERINC1,221.845835778975,-0.304012706261665,0.105724990342427,-2.8755046964489,0.00403382144614354,0.173939593937092
SERTAD2,21.2659669708048,0.475908206274508,0.164904127670775,2.88596903544246,0.003902105461677,0.173939593937092
ZNF770,24.3126118630657,-0.458966874519213,0.159276944549754,-2.88156503640013,0.00395705562655719,0.173939593937092
UBE2J1,42.4160412333869,0.439199270121308,0.152869459046082,2.87303476352928,0.00406549377915025,0.173997065846468
RAP1A,147.025790668204,0.277335663826055,0.0967512056007528,2.86648276994594,0.00415060752479361,0.175027457019789
ZFP36L2,212.521710991024,-0.363500752286547,0.126737585746403,-2.86813694726597,0.00412896769400224,0.175027457019789
CHSY1,19.0414295152914,0.471313820919142,0.16486432552739,2.85879810208449,0.00425249343434727,0.175453596014256
METTL9,135.200959278879,0.325142492884927,0.113641295664849,2.86112975906081,0.00422134238679252,0.175453596014256
SNHG15,98.01186601718,0.42340084996641,0.147994795352715,2.86091716237265,0.00422417408874494,0.175453596014256
CARD6,34.4797047532031,-0.439653412701716,0.153928330754361,-2.85622153210584,0.00428715889356962,0.175620401818727
PABPC1,878.938500598529,0.268168461906292,0.0942134290418184,2.84639318018305,0.00442175615427659,0.179849443579973
TNFAIP8,115.404915533317,-0.380696556581118,0.134428398011339,-2.83196528570553,0.00462628709407409,0.186843355524753
HMOX1,42.6188148326274,0.464137645869935,0.164202728632102,2.82661347796383,0.00470430727182917,0.188665749677904
BCL6,34.8220603339082,0.433784754037174,0.154207789511095,2.81298860072153,0.00490833911438052,0.190501051908054
CCL2,40.5650545180045,0.469759828333695,0.167027091418429,2.81247685237405,0.00491615617827235,0.190501051908054
MAPK6,26.5208747293,0.481925488946776,0.171220910843036,2.81464154450489,0.0048831667965529,0.190501051908054
MIDN,21.7267581230014,0.468443062938204,0.166129106390023,2.81975310117203,0.00480606125989173,0.190501051908054
NOP56,69.1512341780854,-0.358587684717815,0.127477447513289,-2.81294999007911,0.00490892850770672,0.190501051908054
MRPS31,51.3311842452641,-0.381215112281883,0.135906472399605,-2.8049812900816,0.00503195005739615,0.192388223861113
NINJ1,52.4367980068188,0.382752685741474,0.136430679541031,2.80547371770851,0.00502426786064297,0.192388223861113
PLRG1,69.5731912916291,-0.351667402097945,0.12570052018798,-2.79766067453056,0.00514741581435738,0.192668383750101
SIGIRR,23.8073633265769,0.444851806201339,0.158914931302965,2.79930779665535,0.00512122949039159,0.192668383750101
TRAK1,16.9338279325255,0.472602034415862,0.169013450227385,2.79623919741322,0.00517011199332806,0.192668383750101
UBA3,128.760705769756,-0.327387569959256,0.117090668879724,-2.79601759125273,0.00517365843025555,0.192668383750101
BET1,32.6346091962805,-0.436047842796773,0.156699934164387,-2.78269320993674,0.00539097558891186,0.194781115257186
CASP8AP2,48.6736149722639,-0.391015465204565,0.140427741052855,-2.78446026599112,0.00536168899129975,0.194781115257186
MTAP,27.4406523552406,-0.436044038299742,0.156572814252558,-2.78492815231888,0.00535395849421286,0.194781115257186
SLC50A1,24.793872662246,0.444210871571021,0.159665295684742,2.78213790708854,0.00540020877522102,0.194781115257186
WDR12,14.1904402743347,-0.481774459018258,0.172760367744614,-2.78868623231023,0.00529223103160506,0.194781115257186
GCC2,75.9661138416356,-0.39655449792151,0.143349428870689,-2.76634864223441,0.00566878932813352,0.203190667480286
ACTG1,736.384738648038,0.308378013373068,0.111787854406352,2.75860034178763,0.00580494806350961,0.204241577571948
GTF2E1,13.6666685400871,-0.479568261021971,0.17383864687424,-2.7586976178485,0.00580322053897717,0.204241577571948
TRAFD1,105.1050457711,-0.41581109041418,0.150716116460913,-2.75890263216818,0.00579958120961734,0.204241577571948
S100A9,3080.49976769462,0.305275928013699,0.110836720449127,2.75428510313797,0.00588205038841251,0.205692432789913
CHCHD5,27.3483536831338,0.41682946173491,0.151578042034655,2.74993301232649,0.00596074489552333,0.207181042277735
DRG1,71.1626700406232,-0.3282872244924,0.119812324642391,-2.7400121437611,0.00614369143439079,0.211910994929248
POLR3K,42.170213086126,-0.405452826821121,0.148088506170975,-2.73790881753515,0.00618312166815055,0.211910994929248
TRIB1,42.1477544083971,0.461430184228191,0.16861410579748,2.73660487683283,0.00620768040943569,0.211910994929248
LRRFIP1,215.451747026105,0.29719417187372,0.108868463888458,2.72984628659969,0.00633638625376853,0.215024705120488
CCT2,119.218869356131,-0.30786814421925,0.113031981244256,-2.72372598294957,0.00645500379395168,0.216823464050701
CXCR2,25.7526498375911,-0.435827442324552,0.160204752744463,-2.72044015460468,0.00651950716411931,0.216823464050701
LYSMD3,14.0578320653011,-0.475743459590751,0.174837157142296,-2.72106609010781,0.00650717504325167,0.216823464050701
ZNF720,17.8630114891354,-0.44845767785385,0.164912283624486,-2.71937097708871,0.00654062062437163,0.216823464050701
DUSP6,417.313071097096,0.38931730141031,0.143423318398232,2.71446307168353,0.00663833009846289,0.217199197613748
NAP1L4,29.8008693196602,-0.424754234576798,0.156609321999816,-2.71218998430563,0.0066840271536575,0.217199197613748
SLC35A1,130.057805801552,-0.337896489015275,0.124628563249962,-2.71122831078113,0.00670344515739031,0.217199197613748
TBC1D23,43.6570117911245,-0.412434825508139,0.151903431436731,-2.71511197349035,0.00662533652977452,0.217199197613748
CTSZ,49.4054682488763,0.372843929601904,0.137707398714189,2.70750833349006,0.00677903688042649,0.217679406519155
MIA3,113.356888914354,-0.3354683105078,0.123936868831549,-2.70676767672546,0.00679417851210613,0.217679406519155
PTS,26.853069809357,0.462690986428077,0.171103853441272,2.7041529288929,0.00684787650707974,0.218180954267235
SELL,1259.66970873173,-0.29598444894439,0.109550564148939,-2.70180670673669,0.0068963841740092,0.218512504077032
NSF,41.5879344572751,-0.391109674715426,0.145266372933438,-2.69236208502732,0.00709478722538394,0.223146599615943
TRAF3IP3,119.921802138428,-0.321741740994903,0.119635993757216,-2.68933897642738,0.00715936779936068,0.223146599615943
UBE2W,116.7837515351,-0.325004047305048,0.120768453693759,-2.6911336310489,0.00712096648564203,0.223146599615943
YBX3,88.9348540661135,0.336298961294682,0.125179211873336,2.68654001141156,0.00721963007571279,0.223808532347097
ASGR2,65.0837034256871,0.409566081910128,0.15292081681537,2.67828861001064,0.00739994254517479,0.228164895142889
FAR2,28.8465331137687,-0.416998794046857,0.155879135401187,-2.67514182044713,0.00746976439846193,0.228509720030871
UFL1,69.8690423201263,-0.343967344671779,0.128624474829612,-2.67419824358801,0.00749081558252898,0.228509720030871
ATF4,108.14441234387,0.351888344144956,0.132370150548903,2.65836627582405,0.00785205045188938,0.232109783294453
DDX52,55.4081924360869,-0.360246863043342,0.135282057569472,-2.66293157803534,0.00774631634015854,0.232109783294453
GRPEL1,131.795170452524,0.29764904867101,0.112012563007669,2.65728272506925,0.00787733496478216,0.232109783294453
MAPKAPK5-AS1,41.2852430855728,-0.381893084196915,0.143579642635436,-2.6597996567423,0.00781871440610612,0.232109783294453
MRPL30,67.1871112093393,-0.324634864592802,0.121985655812574,-2.66125441085951,0.00778501098636283,0.232109783294453
RNF219,14.4350269400193,-0.462568192809167,0.173992379821113,-2.65855431878538,0.00784766990518659,0.232109783294453
SLC40A1,49.8875583177316,-0.382113561860846,0.143832867427255,-2.65664982347727,0.00789213735700407,0.232109783294453
GIMAP1,25.433033786093,-0.423914101907446,0.159723534556811,-2.65404909228745,0.00795322550634561,0.232713001422919
ABCB7,35.2932087467568,-0.375960990723118,0.142889335474673,-2.63113401342507,0.00851004712265209,0.242811543524427
DDX21,361.335234502629,0.286362274059401,0.108602144651393,2.63680128029339,0.00836918436619477,0.242811543524427
KLHL6,28.5539620951793,-0.394726624315612,0.149886478148324,-2.63350389702933,0.00845088659158345,0.242811543524427
LILRB1,41.9651599866411,0.373715540825807,0.141951054188564,2.63270704794749,0.00847073754213618,0.242811543524427
LPAR6,236.761072468413,-0.311393356979402,0.118272224437643,-2.63285279751864,0.00846710354393594,0.242811543524427
ECHDC1,186.23395154271,-0.265118334913057,0.100992487119939,-2.62512927915323,0.00866160734136029,0.244701074397543
ITGAM,71.9341675875295,0.352278793386477,0.134158608272277,2.6258381621813,0.0086435903204293,0.244701074397543
GIGYF2,68.0994176984039,-0.359055405875561,0.136962541891984,-2.62155915709224,0.00875285701287856,0.245292509716146
LILRA5,92.8771636357315,0.312660815750992,0.11929217737117,2.62096662699154,0.00876808447982738,0.245292509716146
WBP11,40.2364237055292,0.367603133221569,0.140382846298983,2.61857586530664,0.00882976552310053,0.245818957645541
TTYH3,17.8197088263082,0.436563424812772,0.167146462007567,2.61186159473125,0.0090050702208511,0.249488298147735
ERICH1,169.359863852946,-0.282863602770796,0.108662498580901,-2.60313913691391,0.00923744564902203,0.254695917293949
DUSP11,48.4507576630472,-0.354832654517695,0.136820846182822,-2.59341075879302,0.00950291979203568,0.260761937834089
RBBP6,48.5660071273679,0.357071514337989,0.137892426002188,2.5894933078654,0.00961172910515603,0.262491744847952
WDR3,16.0100239764269,-0.438301610555198,0.169500843838068,-2.58583733644375,0.00971427628927753,0.264034950327046
AP3M1,64.8150661560722,-0.326557271728905,0.126527189092745,-2.58092568143229,0.00985357917184085,0.26655790825711
EIF4A2,453.026389446292,-0.254187212233866,0.0985696619309211,-2.57875706636798,0.00991564918683034,0.266977690546817
DNAJA1,242.198240428397,-0.292778806956151,0.114002169746927,-2.56818626878847,0.0102232205535153,0.268945733368855
